Time_ns,Replica_1_Rg,Replica_2_Rg,Replica_3_Rg
18.562374916611073,1.4566361087737094,1.4391373729953327,1.4367845991993535
18.612408272181455,1.463216108672784,1.440268257007318,1.4285124939356406
18.662441627751832,1.4530113870683146,1.4389445147668134,1.4412458977161484
18.712474983322213,1.4384032892991307,1.4271027302258674,1.454851486859395
18.762508338892594,1.4332485075725268,1.4206891010225358,1.4474599156404966
18.812541694462976,1.4317667881187386,1.4106711530096998,1.4493883908967937
18.862575050033353,1.4432511008340512,1.4187138724006085,1.4668479840645163
18.912608405603734,1.4570669018008104,1.4157064005813067,1.449675947524423
18.962641761174115,1.452068826954486,1.4270323434410872,1.440874072987167
19.012675116744497,1.4337032112924697,1.435152791721372,1.445092173779476
19.062708472314874,1.4267964909964093,1.4354072969512228,1.4422860569370113
19.112741827885255,1.4388312992843697,1.4292571434094108,1.4281178834696973
19.162775183455636,1.4273707869725007,1.429010229621812,1.4297633183868557
19.212808539026017,1.4448959061616662,1.4424088422578831,1.4304459980178172
19.2628418945964,1.4349135482969173,1.446062896658365,1.4409131683049836
19.312875250166776,1.4445623036629263,1.442122861785036,1.4563438610141515
19.362908605737157,1.4255356954483827,1.4401037466561317,1.4375341456996027
19.41294196130754,1.4405971388151473,1.4634858134144308,1.4271127405534747
19.46297531687792,1.409292219796235,1.4560740240586092,1.4473874186358617
19.513008672448297,1.4143694411169025,1.4518472694323838,1.4462401806109972
19.56304202801868,1.4227933564709505,1.459409814499215,1.4417216198549043
19.61307538358906,1.4247580057440477,1.4521904701372645,1.434831412541207
19.66310873915944,1.4254899469883022,1.4349037457428657,1.44479075933231
19.713142094729818,1.424154968471445,1.4283658450032348,1.4350693049110372
19.7631754503002,1.4238878086167706,1.4278819092347916,1.4443757144622404
19.81320880587058,1.4504347100815487,1.4315521757305556,1.440398119532197
19.86324216144096,1.4378070618934746,1.4323573029204173,1.4386612328342463
19.91327551701134,1.453720394780431,1.4242256089386827,1.4274042930684945
19.96330887258172,1.4669990597324811,1.430331163665802,1.4443212017415292
20.0133422281521,1.451204174264987,1.4424469281910997,1.4596037090755973
20.063375583722483,1.4451554813009568,1.4286512094959016,1.4459723085049327
20.11340893929286,1.4740200731546291,1.4585511135347475,1.4514453112492074
